time,open,high,low,close
2014-07-27T00:00:00Z,603.4118173,603.4118173,589,594.59
2014-07-28T00:00:00Z,599.0009086,599.0009086,570.5,586.41
2014-07-29T00:00:00Z,592.7054543,592.7054543,578,586.445
2014-07-30T00:00:00Z,589.5752272,589.5752272,557.12,573.2225
2014-07-31T00:00:00Z,581.3988636,590,555.9,572.9425
2014-08-01T00:00:00Z,577.1706818,607.2,577.1706818,592.6775
2014-08-02T00:00:00Z,584.9240909,599.09,584.9240909,592.8675
2014-08-03T00:00:00Z,588.8957954,591,578.21,586.885
2014-08-04T00:00:00Z,587.8903977,595.7,581.8,588.3825
2014-08-05T00:00:00Z,588.1364489,589,578.25,584.3775
2014-08-06T00:00:00Z,586.2569744,586.36,576.44,581.4275
2014-08-07T00:00:00Z,583.8422372,591.9,579,584.475
2014-08-08T00:00:00Z,584.1586186,595,584,588.215
2014-08-09T00:00:00Z,586.1868093,591.35,585.21,588.38
2014-08-10T00:00:00Z,587.2834047,597,586,590.945
2014-08-11T00:00:00Z,589.1142023,590.99,571,581.7375
2014-08-12T00:00:00Z,585.4258512,585.4258512,561.9,569.4325
2014-08-13T00:00:00Z,577.4291756,577.4291756,524.55,553.6875
2014-08-14T00:00:00Z,565.5583378,565.5583378,497,526.675
2014-08-15T00:00:00Z,546.1166689,546.1166689,481.55,502.895
2014-08-16T00:00:00Z,524.5058344,529.8,485,509.8125
2014-08-17T00:00:00Z,517.1591672,524.8,485.39,507.63
2014-08-18T00:00:00Z,512.3945836,512.3945836,442,481.305
2014-08-19T00:00:00Z,496.8497918,496.8497918,453.01,476.58
2014-08-20T00:00:00Z,486.7148959,527.01,466,500.345
2014-08-21T00:00:00Z,493.529948,534.14,493.529948,519.9525
2014-08-22T00:00:00Z,506.741224,528,500.01,515.4875
2014-08-23T00:00:00Z,511.114362,514.69,487,503.335
2014-08-24T00:00:00Z,507.224681,515.95,495.02,503.945
2014-08-25T00:00:00Z,505.5848405,508.46,496.79,504.2275
2014-08-26T00:00:00Z,504.9061702,516,502.27,508.5475
2014-08-27T00:00:00Z,506.7268351,523.09,506.7268351,514.84
2014-08-28T00:00:00Z,510.7834176,514.98,505.93,509.695
2014-08-29T00:00:00Z,510.2392088,514.98,501.25,508.1175
2014-08-30T00:00:00Z,509.1783544,509.42,498.13,504.425
2014-08-31T00:00:00Z,506.8016772,506.8016772,473.33,489.6525
2014-09-01T00:00:00Z,498.2270886,498.2270886,472.01,478.89
2014-09-02T00:00:00Z,488.5585443,488.5585443,470.42,476.355
2014-09-03T00:00:00Z,482.4567721,482.4567721,471,474.595
2014-09-04T00:00:00Z,478.5258861,497,471.04,482.5825
2014-09-05T00:00:00Z,480.554193,489.96,473.03,482.5625
2014-09-06T00:00:00Z,481.5583465,485,477.16,479.8975
2014-09-07T00:00:00Z,480.7279233,483,474.95,478.3425
2014-09-08T00:00:00Z,479.5352116,479.5352116,456.3,470.105
2014-09-09T00:00:00Z,474.8201058,476.4,459.18,469.275
2014-09-10T00:00:00Z,472.0475529,492,472.0475529,478.8075
2014-09-11T00:00:00Z,475.4275265,480,465,474.67
2014-09-12T00:00:00Z,475.0487632,478,462,473.0125
2014-09-13T00:00:00Z,474.0306316,480.13,467.43,474.655
2014-09-14T00:00:00Z,474.3428158,481.58,473.59,477.1625
2014-09-15T00:00:00Z,475.7526579,479.62,467.76,473.08
2014-09-16T00:00:00Z,474.416329,474.416329,462,466.795
2014-09-17T00:00:00Z,470.6056645,470.6056645,443.57,456.1775
2014-09-18T00:00:00Z,463.3915822,463.3915822,407.94,434.73
2014-09-19T00:00:00Z,449.0607911,449.0607911,378.78,407.565
2014-09-20T00:00:00Z,428.3128956,431.11,390,406.4325
2014-09-21T00:00:00Z,417.3726978,417.3726978,390,403.5
2014-09-22T00:00:00Z,410.4363489,410.4363489,396.26,401.62
2014-09-23T00:00:00Z,406.0281744,452.67,393.6,421.2525
2014-09-24T00:00:00Z,413.6403372,441.78,413.6403372,431.285
2014-09-25T00:00:00Z,422.4626686,423.9,400,414.0575
2014-09-26T00:00:00Z,418.2600843,418.2600843,396.53,406.1125
2014-09-27T00:00:00Z,412.1862922,412.1862922,396.57,403.1025
2014-09-28T00:00:00Z,407.6443961,407.6443961,368.9,386.85
2014-09-29T00:00:00Z,397.247198,397.247198,365.2,375.195
2014-09-30T00:00:00Z,386.221099,397.75,371.8,383.7025
2014-10-01T00:00:00Z,384.9617995,393.79,377.01,386.305
2014-10-02T00:00:00Z,385.6333998,385.82,372,379.3375
2014-10-03T00:00:00Z,382.4854499,382.4854499,353.75,366.7225
2014-10-04T00:00:00Z,374.6039749,374.6039749,322.04,343.0075
2014-10-05T00:00:00Z,358.8057375,358.8057375,275,316.0475
2014-10-06T00:00:00Z,337.4266187,347,295.89,323.575
2014-10-07T00:00:00Z,330.5008094,336.99,312.37,328.18
2014-10-08T00:00:00Z,329.3404047,359,326.93,344.115
2014-10-09T00:00:00Z,336.7277023,395.55,336.7277023,366.0725
2014-10-10T00:00:00Z,351.4001012,380.08,351.1,364.02
2014-10-11T00:00:00Z,357.7100506,368.06,352.1,360.7525
2014-10-12T00:00:00Z,359.2312753,383.6,354.71,369.7975
2014-10-13T00:00:00Z,364.5143876,405,364.5143876,386.0375
2014-10-14T00:00:00Z,375.2759438,417.99,375.2759438,401.21
2014-10-15T00:00:00Z,388.2429719,404.32,385.92,396.6925
2014-10-16T00:00:00Z,392.467736,399,370.1,386.8925
2014-10-17T00:00:00Z,389.680118,389.680118,370.96,381.2
2014-10-18T00:00:00Z,385.440059,397.29,377,387.0175
2014-10-19T00:00:00Z,386.2287795,394.25,385,389.3425
2014-10-20T00:00:00Z,387.7856397,390.65,376.2,384.28
2014-10-21T00:00:00Z,386.0328199,393.52,378.98,384.8275
2014-10-22T00:00:00Z,385.4301599,388.87,380,384.175
2014-10-23T00:00:00Z,384.80258,384.80258,352.4,369.045
2014-10-24T00:00:00Z,376.92379,376.92379,344.34,355.93
2014-10-25T00:00:00Z,366.426895,366.426895,341.22,351.9475
2014-10-26T00:00:00Z,359.1871975,363,344.5,352.8425
2014-10-27T00:00:00Z,356.0148487,358.65,349.21,353.2625
2014-10-28T00:00:00Z,354.6386744,357.7,350.09,353.505
2014-10-29T00:00:00Z,354.0718372,355.99,333.33,345.1825
2014-10-30T00:00:00Z,349.6271686,352.83,332.99,342.0825
2014-10-31T00:00:00Z,345.8548343,347.96,335.5,341.8975
2014-11-01T00:00:00Z,343.8761671,343.8761671,316.61,329.6925
2014-11-02T00:00:00Z,336.7843336,336.7843336,318.24,324.0375
2014-11-03T00:00:00Z,330.4109168,333.99,322.74,326.615
2014-11-04T00:00:00Z,328.5129584,332.9,320,327.3925
2014-11-05T00:00:00Z,327.9527292,344.17,327.9527292,335.3275
2014-11-06T00:00:00Z,331.6401146,353.1,331.6401146,344.4325
2014-11-07T00:00:00Z,338.0363073,352.15,338.0363073,346.175
2014-11-08T00:00:00Z,342.1056536,347.75,340.6,343.975
2014-11-09T00:00:00Z,343.0403268,366.35,343.0403268,355.1775
2014-11-10T00:00:00Z,349.1089134,377.77,349.1089134,366.7175
2014-11-11T00:00:00Z,357.9132067,371.52,357.9132067,367.22
2014-11-12T00:00:00Z,362.5666034,434.8,362.5666034,400.19
2014-11-13T00:00:00Z,381.3783017,453.92,381.3783017,420.7575
2014-11-14T00:00:00Z,401.0679008,420.3,382.95,405.27
2014-11-15T00:00:00Z,403.1689504,407.22,369,388.295
2014-11-16T00:00:00Z,395.7319752,395.7319752,375,384.2075
2014-11-17T00:00:00Z,389.9697376,415,375,391.8875
2014-11-18T00:00:00Z,390.9286188,394.64,371,382.31
2014-11-19T00:00:00Z,386.6193094,386.6193094,371.7,377.9975
2014-11-20T00:00:00Z,382.3084047,382.3084047,351.8,367.2775
2014-11-21T00:00:00Z,374.7929524,374.7929524,342.05,352.0525
2014-11-22T00:00:00Z,363.4227262,365.93,350.7,355.235
2014-11-23T00:00:00Z,359.3288631,373.5,353.01,361.9925
2014-11-24T00:00:00Z,360.6606815,389.99,360.6606815,374.955
2014-11-25T00:00:00Z,367.8078408,395.11,367.8078408,380.695
2014-11-26T00:00:00Z,374.2514204,379.22,363.38,372.0375
2014-11-27T00:00:00Z,373.1444602,375.33,366.37,370.045
2014-11-28T00:00:00Z,371.5947301,381.34,358,371.545
2014-11-29T00:00:00Z,371.569865,386.6,371.569865,377.585
2014-11-30T00:00:00Z,374.5774325,381.99,373.32,376.95
2014-12-01T00:00:00Z,375.7637163,382.31,373.03,376.99
2014-12-02T00:00:00Z,376.3768581,382.86,375.23,378.535
2014-12-03T00:00:00Z,377.4559291,383,374.01,377.965
2014-12-04T00:00:00Z,377.7104645,378.99,360,371.19
2014-12-05T00:00:00Z,374.4502323,377.89,365.61,372.3475
2014-12-06T00:00:00Z,373.3988661,376.99,371.31,374.67
2014-12-07T00:00:00Z,374.0344331,377.5,373.16,375.7425
2014-12-08T00:00:00Z,374.8884665,377.26,359.01,368.4
2014-12-09T00:00:00Z,371.6442333,371.6442333,343.97,355.8325
2014-12-10T00:00:00Z,363.7383666,363.7383666,345,348.9925
2014-12-11T00:00:00Z,356.3654333,364.43,339.8,349.5875
2014-12-12T00:00:00Z,352.9764667,358.59,348,351.9275
2014-12-13T00:00:00Z,352.4519833,354.41,347.03,351.61
2014-12-14T00:00:00Z,352.0309917,359.3,347.44,353.7325
2014-12-15T00:00:00Z,352.8817458,357.3,346.21,352.4525
2014-12-16T00:00:00Z,352.6671229,352.6671229,327.34,338.6475
2014-12-17T00:00:00Z,345.6573115,345.6573115,315.23,325.5675
2014-12-18T00:00:00Z,335.6124057,335.6124057,304.99,316.3075
2014-12-19T00:00:00Z,325.9599529,325.9599529,307.11,314.5225
2014-12-20T00:00:00Z,320.2412264,333,316.52,324.9725
2014-12-21T00:00:00Z,322.6068632,332.31,318.78,325.7175
2014-12-22T00:00:00Z,324.1621816,333.99,319.9,326.5825
2014-12-23T00:00:00Z,325.3723408,338.99,325.3723408,333.98
2014-12-24T00:00:00Z,329.6761704,336.9,320.92,329.445
2014-12-25T00:00:00Z,329.5605852,329.5605852,316.63,320.81
2014-12-26T00:00:00Z,325.1852926,332,316.64,324.19
2014-12-27T00:00:00Z,324.6876463,329.31,311.63,321.68
2014-12-28T00:00:00Z,323.1838232,323.1838232,311.22,316.225
2014-12-29T00:00:00Z,319.7044116,320.14,310.26,315.2625
2014-12-30T00:00:00Z,317.4834558,317.4834558,310,312.8
2014-12-31T00:00:00Z,315.1417279,321,310.69,315.9475
2015-01-01T00:00:00Z,315.5446139,321,312.6,317.1025
2015-01-02T00:00:00Z,316.323557,317.01,311.96,314.5525
2015-01-03T00:00:00Z,315.4380285,316.58,280,298.5
2015-01-04T00:00:00Z,306.9690142,306.9690142,255,272.0975
2015-01-05T00:00:00Z,289.5332571,289.5332571,264.07,271.355
2015-01-09T00:00:00Z,280.4441286,305,272.45,285.9675
2015-01-10T00:00:00Z,283.2058143,295,271.03,283.8775
2015-01-11T00:00:00Z,283.5416571,283.5416571,262.08,271.2525
2015-01-12T00:00:00Z,277.3970786,277.3970786,263.54,267.4325
2015-01-13T00:00:00Z,272.4147893,272.4147893,216,244.5625
2015-01-14T00:00:00Z,258.4886446,258.4886446,152.4,195.4275
2015-01-15T00:00:00Z,226.9580723,233.9,168.5,196.345
2015-01-16T00:00:00Z,211.6515362,223.15,198.04,209.9775
2015-01-17T00:00:00Z,210.8145181,212.84,192.17,203.18
2015-01-18T00:00:00Z,206.997259,222,195.02,207.14
2015-01-19T00:00:00Z,207.0686295,220.94,207.0686295,214.195
2015-01-20T00:00:00Z,210.6318148,216.81,201.98,211.3625
2015-01-21T00:00:00Z,210.9971574,228.9,205,218.25
2015-01-22T00:00:00Z,214.6235787,239,214.6235787,231.71
2015-01-23T00:00:00Z,223.1667893,240,223.1667893,233.3175
2015-01-24T00:00:00Z,228.2421447,249.99,228.2421447,240.6575
2015-01-25T00:00:00Z,234.4498223,257,234.4498223,250.7425
2015-01-26T00:00:00Z,242.5961612,309.9,242.5961612,273.51
2015-01-27T00:00:00Z,258.0530806,278.51,243.1,265.0875
2015-01-28T00:00:00Z,261.5702903,266.45,225.91,248.1
2015-01-29T00:00:00Z,254.8351451,254.8351451,220,233.51
2015-01-30T00:00:00Z,244.1725726,244.98,225.52,233.645
2015-01-31T00:00:00Z,238.9087863,238.9087863,215.75,224.1075
2015-02-01T00:00:00Z,231.5081431,233,208.48,221.6125
2015-02-02T00:00:00Z,226.5603216,241.98,221.79,232.2925
2015-02-03T00:00:00Z,229.4264108,244.39,223.79,233.6375
2015-02-04T00:00:00Z,231.5319554,231.5319554,220.02,226.49
2015-02-05T00:00:00Z,229.0109777,229.0109777,210.43,220.7925
2015-02-06T00:00:00Z,224.9017388,225.86,210.59,219.07
2015-02-07T00:00:00Z,221.9858694,231.14,221.77,226.1625
2015-02-08T00:00:00Z,224.0741847,232.89,217.28,225.7075
2015-02-09T00:00:00Z,224.8908424,225.99,215,221.4525
2015-02-10T00:00:00Z,223.1716712,223.1716712,215,219.5825
2015-02-11T00:00:00Z,221.3770856,223.43,217.99,220.3475
2015-02-12T00:00:00Z,220.8622928,223.09,218.01,220.9175
2015-02-13T00:00:00Z,220.8898964,242.35,220.8898964,230.935
2015-02-14T00:00:00Z,225.9124482,259.31,225.9124482,247.55
2015-02-15T00:00:00Z,236.7312241,267.92,227.75,247.0275
2015-02-16T00:00:00Z,241.879362,241.879362,229.2,235.185
2015-02-17T00:00:00Z,238.532181,248.78,232.01,240.045
2015-02-18T00:00:00Z,239.2885905,247,232.01,240.245
2015-02-19T00:00:00Z,239.7667953,245.01,235.59,239.64
2015-02-20T00:00:00Z,239.7033976,249.32,239.41,243.705
2015-02-21T00:00:00Z,241.7041988,247.8,241.7041988,245.5525
2015-02-22T00:00:00Z,243.6283494,247.42,232.48,240.56
2015-02-23T00:00:00Z,242.0941747,242.0941747,232.05,237.29
2015-02-24T00:00:00Z,239.6920874,240.97,236.07,239.055
2015-02-25T00:00:00Z,239.3735437,240.98,236,238.62
2015-02-26T00:00:00Z,238.9967718,238.9967718,234.01,236.8475
2015-02-27T00:00:00Z,237.9221359,256.15,236.16,245.48
2015-02-28T00:00:00Z,241.701068,254.56,241.701068,251.38
2015-03-01T00:00:00Z,246.540534,260.25,245,254.26
2015-03-02T00:00:00Z,250.400267,277,250.400267,266.3725
2015-03-03T00:00:00Z,258.3863835,284.95,258.3863835,276.9475
2015-03-04T00:00:00Z,267.6669417,283.88,264.94,275.1575
2015-03-05T00:00:00Z,271.4122209,280.5,262.2,271.6275
2015-03-06T00:00:00Z,271.5198604,276.46,269,272.9
2015-03-07T00:00:00Z,272.2099302,279.48,270,274.7
2015-03-08T00:00:00Z,273.4549651,277.57,271.12,275.1
2015-03-09T00:00:00Z,274.2774826,289,274.17,281.3225
2015-03-10T00:00:00Z,277.7999913,296.8,277.7999913,289.47
2015-03-11T00:00:00Z,283.6349956,296.79,283.6349956,292.29
2015-03-12T00:00:00Z,287.9624978,297.95,287.9624978,294.6375
2015-03-13T00:00:00Z,291.2999989,295.66,282.99,289.39
2015-03-14T00:00:00Z,290.3449995,290.3449995,280.46,283.3525
2015-03-15T00:00:00Z,286.8487497,287.75,281.42,284.57
2015-03-16T00:00:00Z,285.7093749,294.26,285.7093749,289.025
2015-03-17T00:00:00Z,287.3671874,292.99,281.9,286.74
2015-03-18T00:00:00Z,287.0535937,287.0535937,249.02,268.0675
2015-03-19T00:00:00Z,277.5605469,277.5605469,249,258.3375
2015-03-20T00:00:00Z,267.9490234,267.9490234,257,261.55
2015-03-21T00:00:00Z,264.7495117,264.7495117,256.25,260.165
2015-03-22T00:00:00Z,262.4572559,272,259.24,264.745
2015-03-23T00:00:00Z,263.6011279,270.07,259.5,265.9475
2015-03-24T00:00:00Z,264.774314,266.52,241.84,254.835
2015-03-25T00:00:00Z,259.804657,259.804657,236.4,244.6575
2015-03-26T00:00:00Z,252.2310785,253.75,244.91,248.72
2015-03-27T00:00:00Z,250.4755392,250.52,245.12,248.2025
2015-03-28T00:00:00Z,249.3390196,253.83,247.25,250.47
2015-03-29T00:00:00Z,249.9045098,252.96,239.96,246.9575
2015-03-30T00:00:00Z,248.4310049,248.86,236.52,243.935
2015-03-31T00:00:00Z,246.1830025,248.59,238.55,244.8325
2015-04-01T00:00:00Z,245.5077512,246.83,239.32,244.1925
2015-04-02T00:00:00Z,244.8501256,256.96,244.52,250.36
2015-04-03T00:00:00Z,247.6050628,256.67,247.6050628,253.8275
2015-04-04T00:00:00Z,250.7162814,255.85,250.7162814,253.625
2015-04-05T00:00:00Z,252.1706407,261,251.65,256.6975
2015-04-06T00:00:00Z,254.4340704,262.98,254,258.2825
2015-04-07T00:00:00Z,256.3582852,256.62,251.5,254.345
2015-04-08T00:00:00Z,255.3516426,255.3516426,243.06,249.1425
2015-04-09T00:00:00Z,252.2470713,252.2470713,238.47,243.195
2015-04-10T00:00:00Z,247.7210356,247.7210356,231,238.67
2015-04-11T00:00:00Z,243.1955178,243.1955178,233,236.14
2015-04-12T00:00:00Z,239.6677589,239.6677589,233.42,235.8775
2015-04-13T00:00:00Z,237.7726295,237.7726295,219.64,229.0275
2015-04-14T00:00:00Z,233.4000647,233.4000647,210,218.39
2015-04-15T00:00:00Z,225.8950324,225.8950324,214.05,218.8975
2015-04-16T00:00:00Z,222.3962662,229.67,222.3962662,225.61
2015-04-17T00:00:00Z,224.0031331,228.29,220,224.5625
2015-04-18T00:00:00Z,224.2828165,224.72,220.32,222.76
2015-04-19T00:00:00Z,223.5214083,227.35,221.91,223.7875
2015-04-20T00:00:00Z,223.6544541,226.51,221.43,223.695
2015-04-21T00:00:00Z,223.6747271,236,223.6747271,229.9875
2015-04-22T00:00:00Z,226.8311135,238.64,226.8311135,234.225
2015-04-23T00:00:00Z,230.5280568,236.22,230.5280568,234.365
2015-04-24T00:00:00Z,232.4465284,236,228,232.4625
2015-04-25T00:00:00Z,232.4545142,232.4545142,225.7,228.7875
2015-04-26T00:00:00Z,230.6210071,230.6210071,214.98,221.97
2015-04-27T00:00:00Z,226.2955035,229.93,217.52,223.55
2015-04-28T00:00:00Z,224.9227518,227.56,221.45,225.335
2015-04-29T00:00:00Z,225.1288759,226.99,221.81,224.865
2015-04-30T00:00:00Z,224.9969379,240,224.6,231.575
2015-05-01T00:00:00Z,228.285969,239.23,228.285969,234.3025
2015-05-02T00:00:00Z,231.2942345,234.9,229.87,232.4125
2015-05-03T00:00:00Z,231.8533672,242.25,231.8533672,236.8475
2015-05-04T00:00:00Z,234.3504336,242.2,234.3504336,239.085
2015-05-05T00:00:00Z,236.7177168,238.78,229.66,235.445
2015-05-06T00:00:00Z,236.0813584,236.0813584,227.01,231.655
2015-05-07T00:00:00Z,233.8681792,240,227.35,233.14
2015-05-08T00:00:00Z,233.5040896,246.57,233.5040896,240.495
2015-05-09T00:00:00Z,236.9995448,247.01,236.9995448,242.7025
2015-05-10T00:00:00Z,239.8510224,244.99,238.02,240.9925
2015-05-11T00:00:00Z,240.4217612,244.51,237.99,240.7325
2015-05-12T00:00:00Z,240.5771306,242,237.54,240.4675
2015-05-13T00:00:00Z,240.5223153,244.14,235.06,239.05
2015-05-14T00:00:00Z,239.7861577,239.7861577,232.22,236.255
2015-05-15T00:00:00Z,238.0205788,239.28,235.12,237.2225
2015-05-16T00:00:00Z,237.6215394,237.6215394,234,236.1125
2015-05-17T00:00:00Z,236.8670197,237,234.15,235.6375
2015-05-18T00:00:00Z,236.2522599,236.94,231.44,234.235
2015-05-19T00:00:00Z,235.2436299,235.2436299,230.86,232.3825
2015-05-20T00:00:00Z,233.813065,234.86,231,232.9225
2015-05-21T00:00:00Z,233.3677825,236.52,233.3677825,234.9175
2015-05-22T00:00:00Z,234.1426412,240.9,232.92,236.9525
2015-05-23T00:00:00Z,235.5475706,240.67,235.5475706,238.6575
2015-05-24T00:00:00Z,237.1025353,241.64,237.1025353,239.0975
2015-05-25T00:00:00Z,238.1000177,240.1,233.1,237.12
2015-05-26T00:00:00Z,237.6100088,237.96,234,235.8475
2015-05-27T00:00:00Z,236.7287544,237.35,234,235.5575
2015-05-28T00:00:00Z,236.1431272,236.8,234.87,235.8625
2015-05-29T00:00:00Z,236.0028136,236.52,234,235.7525
2015-05-30T00:00:00Z,235.8776568,236.03,231,233.7925
2015-05-31T00:00:00Z,234.8350784,234.8350784,228,230.3825
2015-06-01T00:00:00Z,232.6087892,232.6087892,220.65,226.0675
2015-06-02T00:00:00Z,229.3381446,229.3381446,221.34,224.1
2015-06-03T00:00:00Z,226.7190723,226.99,222.57,224.75
2015-06-04T00:00:00Z,225.7345362,225.98,222,223.9425
2015-06-05T00:00:00Z,224.8385181,225.9,219.03,223.08
2015-06-06T00:00:00Z,223.959259,225.26,223.07,224.43
2015-06-07T00:00:00Z,224.1946295,225.48,221.86,223.7475
2015-06-08T00:00:00Z,223.9710648,229.4,222.31,225.6325
2015-06-09T00:00:00Z,224.8017824,230.79,224.8017824,228.5525
2015-06-10T00:00:00Z,226.6771412,229.75,226.6771412,228.29
2015-06-11T00:00:00Z,227.4835706,229.57,227.25,228.4125
2015-06-12T00:00:00Z,227.9480353,230.7,227.9480353,229.3825
2015-06-13T00:00:00Z,228.6652676,232.04,228.06,230.26
2015-06-14T00:00:00Z,229.4626338,234,229.4626338,232.1675
2015-06-15T00:00:00Z,230.8150669,237.09,230.8150669,234.16
2015-06-16T00:00:00Z,232.4875335,252.05,232.4875335,243.1225
2015-06-17T00:00:00Z,237.8050167,257.39,237.8050167,249.5925
2015-06-18T00:00:00Z,243.6987584,251.58,240,246.935
2015-06-19T00:00:00Z,245.3168792,249.93,242.14,246.055
2015-06-20T00:00:00Z,245.6859396,245.6859396,239.93,243.5
2015-06-21T00:00:00Z,244.5929698,245,241.06,243.5875
2015-06-22T00:00:00Z,244.0902349,247.99,242.64,245.0575
2015-06-23T00:00:00Z,244.5738674,247.25,242.14,244.78
2015-06-24T00:00:00Z,244.6769337,244.6769337,238.2,241.5575
2015-06-25T00:00:00Z,243.1172169,243.1172169,239.18,241.0625
2015-06-26T00:00:00Z,242.0898584,243.44,240,242.125
2015-06-27T00:00:00Z,242.1074292,252,242.1074292,247.1375
2015-06-28T00:00:00Z,244.6224646,251.28,244.6224646,249.555
2015-06-29T00:00:00Z,247.0887323,256.94,247.0887323,252.4775
2015-06-30T00:00:00Z,249.7831162,268,249.7831162,260.385
2015-07-01T00:00:00Z,255.0840581,265.25,253.81,259.815
2015-07-02T00:00:00Z,257.449529,260.77,253.19,256.53
2015-07-03T00:00:00Z,256.9897645,256.9897645,252.4,254.8125
2015-07-04T00:00:00Z,255.9011323,261.28,254.05,257.8975
2015-07-05T00:00:00Z,256.8993161,274.74,256.8993161,266.2875
2015-07-06T00:00:00Z,261.5934081,278.54,261.5934081,271.3925
2015-07-07T00:00:00Z,266.492954,271.69,264.01,267.435
2015-07-08T00:00:00Z,266.963977,273.24,263.01,268.1375
2015-07-09T00:00:00Z,267.5507385,271.98,265.92,269.3075
2015-07-10T00:00:00Z,268.4291193,294.71,268.4291193,279.3875
2015-07-11T00:00:00Z,273.9083096,298.05,273.9083096,289.55
2015-07-12T00:00:00Z,281.7291548,317.99,281.7291548,302.96
2015-07-13T00:00:00Z,292.3445774,310.73,281,298.74
2015-07-14T00:00:00Z,295.5422887,297.13,286.02,290.81
2015-07-15T00:00:00Z,293.1761444,293.7,284.29,287.7875
2015-07-16T00:00:00Z,290.4818222,292.4,274.92,282.72
2015-07-17T00:00:00Z,286.6009111,286.6009111,272.31,277.5525
2015-07-18T00:00:00Z,282.0767055,283,276.73,278.9175
2015-07-19T00:00:00Z,280.4971028,280.4971028,275.01,276.33
2015-07-20T00:00:00Z,278.4135514,279.35,274.62,277.0025
2015-07-21T00:00:00Z,277.7080257,281.07,276.28,278.265
2015-07-22T00:00:00Z,277.9865128,277.9865128,275,276.785
2015-07-23T00:00:00Z,277.3857564,278.55,275.79,277.1125
2015-07-24T00:00:00Z,277.2491282,290.53,275.9,283.0125
2015-07-25T00:00:00Z,280.1308141,292,280.1308141,289.07
2015-07-26T00:00:00Z,284.6004071,294,284.6004071,290.8925
2015-07-27T00:00:00Z,287.7464535,297.44,286.43,292.7525
2015-07-28T00:00:00Z,290.2494768,297,290.2494768,294.3075
2015-07-29T00:00:00Z,292.2784884,294.57,287.27,291.425
2015-07-30T00:00:00Z,291.8517442,291.8517442,284.53,288.1175
2015-07-31T00:00:00Z,289.9846221,289.9846221,281.8,285.855
2015-08-01T00:00:00Z,287.919811,287.919811,276.66,281.675
2015-08-02T00:00:00Z,284.7974055,284.7974055,276.57,280.495
2015-08-03T00:00:00Z,282.6462028,285.8,279.52,282.07
2015-08-04T00:00:00Z,282.3581014,285.88,280.43,282.935
2015-08-05T00:00:00Z,282.6465507,285.86,280.63,283.1325
2015-08-06T00:00:00Z,282.8895253,282.8895253,276.6,279.215
2015-08-07T00:00:00Z,281.0522627,281.0522627,274.19,277.9325
2015-08-08T00:00:00Z,279.4923813,279.97,260.41,270.6275
2015-08-09T00:00:00Z,275.0599407,275.0599407,261.01,264.3
2015-08-10T00:00:00Z,269.6799703,269.6799703,261.6,264.4425
2015-08-11T00:00:00Z,267.0612352,271.5,264.07,267.7075
2015-08-12T00:00:00Z,267.3843676,271.16,265.71,268.9375
2015-08-13T00:00:00Z,268.1609338,268.1609338,262.32,265.5525
2015-08-14T00:00:00Z,266.8567169,266.99,262,264.7825
2015-08-15T00:00:00Z,265.8196084,266.5,260.45,263.495
2015-08-16T00:00:00Z,264.6573042,264.6573042,254.01,258.445
2015-08-17T00:00:00Z,261.5511521,261.5511521,254.63,256.5825
2015-08-18T00:00:00Z,259.0668261,259.0668261,221.11,239.89
2015-08-19T00:00:00Z,249.478413,249.478413,222.01,227.6475
2015-08-20T00:00:00Z,238.5629565,238.5629565,226.4,231.25
2015-08-21T00:00:00Z,234.9064783,236.66,231.77,234.2675
2015-08-22T00:00:00Z,234.5869891,235.2,223.01,230.6775
2015-08-23T00:00:00Z,232.6322446,234.03,225.85,229.9425
2015-08-24T00:00:00Z,231.2873723,231.2873723,207.73,218.6975
2015-08-25T00:00:00Z,224.9924361,228.04,198.12,214.575
2015-08-26T00:00:00Z,219.7837181,231.09,219.77,224.76
2015-08-27T00:00:00Z,222.271859,228.89,222.271859,225.7375
2015-08-28T00:00:00Z,224.0046795,235.93,220.29,228.24
2015-08-29T00:00:00Z,226.1223398,233.9,226.1223398,230.7175
2015-08-30T00:00:00Z,228.4199199,232.75,225.04,229.3
2015-08-31T00:00:00Z,228.8599599,232.49,224.39,228.945
2015-09-01T00:00:00Z,228.90248,231.67,226.17,229.0125
2015-09-02T00:00:00Z,228.95749,230.77,226,228.48
2015-09-03T00:00:00Z,228.718745,229.96,226.5,228.1725
2015-09-04T00:00:00Z,228.4456225,231.4,226.33,228.8725
2015-09-05T00:00:00Z,228.6590612,237.22,228.6590612,233.1925
2015-09-06T00:00:00Z,230.9257806,244.2,230.9257806,238.7225
2015-09-07T00:00:00Z,234.8241403,242.91,234.8241403,240.455
2015-09-08T00:00:00Z,237.6395702,246.24,237.6395702,242.625
2015-09-09T00:00:00Z,240.1322851,244.22,237.01,240.905
2015-09-10T00:00:00Z,240.5186425,241.65,234.78,238.36
2015-09-11T00:00:00Z,239.4393213,240.94,237.5,239.2525
2015-09-12T00:00:00Z,239.3459106,240,233.02,236.9325
2015-09-13T00:00:00Z,238.1392053,238.1392053,228,232.135
2015-09-14T00:00:00Z,235.1371027,235.1371027,223.99,229.07
2015-09-15T00:00:00Z,232.1035513,232.1035513,226.5,229.395
2015-09-16T00:00:00Z,230.7492757,230.7492757,223,227.9575
